"","X","id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","student1","student2","correct1","correct2","suggestion1","suggestion2","X.1","forecastdate","state","district","special","candidate","party","incumbent","model","win.AF8.probability","voteshare","p10.AF8.voteshare","p90.AF8.voteshare","screename","screenname","realname","realname2","dup","dup2"
"620",962,"2395345404","Carol Marbin Miller","MarbinMiller","Miami, Fla.","Sr. investigative reporter @MiamiHerald. Fan of The Daily Miracle, open government, public records, family, shelter dogs, FSU Noles, and old-time rock 'n roll.","http://t.co/7STpQOM556",FALSE,2023,806,65,"Tue Mar 18 00:34:13 +0000 2014",708,NA,NA,FALSE,TRUE,621,"twaedt","mkitagak",FALSE,NA,"CarolMillerWV",NA,1027,"2018+AC0-08+AC0-01","WV",3,NA,"Carol Miller","R",FALSE,"classic","0,9328","57,89","51,22","64,56",NA,"MarbinMiller","CarolMillerWV","CarolMillerWV",FALSE,FALSE
"621",817,"700359998","Jennie Lou Leeder","JennieLouLeeder","Llano, TX","7th generation Texan, Democratic nominee for US Congress #tx11, Alumna of @TexasState #AgGrad and @ohiou, professional educator & swim coach.","https://t.co/7VBeLvfXZR",FALSE,1945,1627,67,"Tue Jul 17 04:32:05 +0000 2012",4117,NA,NA,FALSE,TRUE,1670,"twaedt","alklein",TRUE,NA,NA,NA,876,"2018+AC0-08+AC0-01","TX",11,NA,"Jennie Lou Leeder","D",FALSE,"classic","0","19,13","13,63","24,64",NA,"JennieLouLeeder",NA,"JennieLouLeeder",FALSE,FALSE
"631",318,"31395445","Jim Baird","J_Baird","Washington, DC","I write about foreign affairs, & football too.",NA,FALSE,1621,410,41,"Wed Apr 15 12:30:09 +0000 2009",4691,NA,NA,TRUE,TRUE,1269,"twaedt","aevershe",FALSE,NA,"ElectJimBaird",NA,332,"2018+AC0-08+AC0-01","IN",4,NA,"Jim Baird","R",FALSE,"classic","0,9922","60,57","55,3","65,89",NA,"J_Baird","ElectJimBaird","ElectJimBaird",FALSE,FALSE
"633",889,"9,32E+17","Rep. John Curtis","RepJohnCurtis","Utah and DC","Official account for Congressman John Curtis. Proudly serving the people of Utah's 3rd district.","https://t.co/0YoUCEOEdn",FALSE,1427,70,53,"Fri Nov 17 20:06:16 +0000 2017",468,NA,NA,TRUE,TRUE,911,"mgrunwal","twaedt",NA,TRUE,NA,NA,952,"2018+AC0-08+AC0-01","UT",3,NA,"John R. Curtis","R",TRUE,"classic","0,9997","64,09","57,57","70,59",NA,"RepJohnCurtis",NA,"RepJohnCurtis",FALSE,FALSE
"634",909,"9,70E+17","Thomas Oh","OhForCongress","Alexandria, VA","2018 US Congressional Candidate #VA08 | Korean American <U+0001F1F0><U+0001F1F7><U+0001F1FA><U+0001F1F8> | Army Airborne Ranger | Dog lover <U+0001F436> | Future Husband | Fighting to uphold the Constitution <U+0001F4C3>","https://t.co/GoDb6LF0xs",FALSE,1359,1106,10,"Sat Mar 03 00:50:23 +0000 2018",147,NA,NA,TRUE,TRUE,349,"aevershe","twaedt",NA,TRUE,NA,NA,973,"2018+AC0-08+AC0-01","VA",8,NA,"Thomas Oh","R",FALSE,"classic","0","24,74","19,28","30,11",NA,"OhForCongress",NA,"OhForCongress",FALSE,FALSE
"637",94,"353250833","Fareed for Congress","JustinFareed","Santa Barbara, CA","Third Generation Rancher, Entrepreneur, BBQ Master & Sports Enthusiast on CA's #CentralCoast","https://t.co/Z0WlpqiK1Z",FALSE,1067,191,42,"Thu Aug 11 19:48:52 +0000 2011",138,NA,NA,TRUE,TRUE,1738,"twaedt","chrifisc",FALSE,NA,"RepJasonLewis",NA,95,"2018+AC0-08+AC0-01","CA",24,NA,"Justin Fareed","R",FALSE,"classic","0,0274","41,91","36,64","47,15",NA,"JustinFareed","RepJasonLewis","RepJasonLewis",FALSE,FALSE
"639",328,"8,95E+17","William Tanoos","Tanoos2018","Terre Haute, IN","Candidate for Indiana's 8th Congressional District.","https://t.co/P8oUYJiCYk",FALSE,968,60,21,"Wed Aug 09 16:15:20 +0000 2017",12,NA,NA,TRUE,TRUE,254,"anahum","twaedt",NA,TRUE,NA,NA,342,"2018+AC0-08+AC0-01","IN",8,NA,"William Tanoos","D",FALSE,"classic","0,0088","39,52","34,16","44,86",NA,"Tanoos2018",NA,"Tanoos2018",FALSE,FALSE
"640",100,"4840975044","Bryan Witt","wittforprogress","Pasadena, California","Running for California's 27th Congressional District against a corporate sponsored incumbent. Better times are just ahead. Vote 'Yes' for progress.","https://t.co/sbo8tyFZ8w",FALSE,868,423,34,"Sun Jan 31 18:40:37 +0000 2016",1716,NA,NA,TRUE,TRUE,3460,"twaedt","tholmber",TRUE,NA,NA,NA,101,"2018+AC0-08+AC0-01","CA",27,NA,"Bryan Witt","D",FALSE,"classic","0","24,52","19,41","29,67",NA,"wittforprogress",NA,"wittforprogress",FALSE,FALSE
"641",713,"9,40E+17","Dan David","DanDavidPA","Skippack, PA","Husband, Son. GOP cand. PA 4th Cong Dist. Accomplished biz exec. & entrepreneur. Fighting to stop Chinese firms from defrauding U.S. investors. Const. Conserv.","https://t.co/IriXyeuaZU",FALSE,692,176,20,"Tue Dec 12 02:38:06 +0000 2017",21,NA,NA,FALSE,TRUE,234,"twaedt","mykang",TRUE,NA,NA,NA,766,"2018+AC0-08+AC0-01","PA",4,NA,"Dan David","R",FALSE,"classic","0,0029","37,48","32,11","42,83",NA,"DanDavidPA",NA,"DanDavidPA",FALSE,FALSE
"642",425,"9,64E+17","Cathy Albro","cathyalbro","Middleville, MI","I'm Cathy Albro, running for Congress in MI's 3rd District. We're building momentum in our campaign for equity in education, healthcare, & an inclusive economy.",NA,FALSE,574,46,15,"Tue Feb 13 20:00:35 +0000 2018",139,NA,NA,FALSE,TRUE,106,"twaedt","mykang",TRUE,NA,NA,NA,447,"2018+AC0-08+AC0-01","MI",3,NA,"Cathy Albro","D",FALSE,"classic","0,0221","39,81","34,34","45,29",NA,"cathyalbro",NA,"cathyalbro",FALSE,FALSE
"643",720,"176184325","Tim Silfies","timsilfies","Bethlehem, PA","TV Producer, Former WFMZ-TV Business Reporter & Libertarian Candidate for U.S. Congress, PA-7th District","https://t.co/AuxlI5sxoO",FALSE,501,797,4,"Sun Aug 08 20:37:09 +0000 2010",410,NA,NA,FALSE,TRUE,550,"mykang","twaedt",NA,TRUE,NA,NA,773,"2018+AC0-08+AC0-01","PA",7,NA,"Tim Silfies","L",FALSE,"classic","0","3,89","1,21","7,26",NA,"timsilfies",NA,"timsilfies",FALSE,FALSE
"644",762,"9,69E+17","Bryan Pugh for Congress","BryanKellyPugh","Orangeburg, SC","B.S. in Physics w/Astronomy.
M.A.T. Science in progress.
Biology/Ecology/Chemistry Grad Student Researcher & Teacher.
@GreenPartyUS SC State Co-Chair","https://t.co/uMAlwJ76HO",FALSE,397,786,8,"Wed Feb 28 02:34:05 +0000 2018",720,NA,NA,FALSE,TRUE,690,"twaedt","alklein",TRUE,NA,NA,NA,815,"2018+AC0-08+AC0-01","SC",6,NA,"Bryan Pugh","GRE",FALSE,"classic","0","2,93","0,78","5,66",NA,"BryanKellyPugh",NA,"BryanKellyPugh",FALSE,FALSE
"645",365,"9,63E+17","Rob Anderson for Congress","RobAnderson2018","Louisiana, USA","Author, artist, #workingman. Running for Congress in #LA03. #PeopleOverPolitics #unionstrong Contribute: https://t.co/osQyrmwfCz","https://t.co/mF48iT4b07",FALSE,306,233,5,"Tue Feb 13 01:27:42 +0000 2018",547,NA,NA,FALSE,TRUE,222,"twaedt","chrifisc",TRUE,NA,NA,NA,382,"2018+AC0-08+AC0-01","LA",3,NA,"Rob Anderson","D",FALSE,"classic","0,0002","7,22","2,99","12,05",NA,"RobAnderson2018",NA,"RobAnderson2018",FALSE,FALSE
"646",428,"9,57E+17","Jerry Hilliard","HilliardForCong","Mount Pleasant, MI","Democrat running for U.S. Congress in Michigan CD 4","https://t.co/CDh56v8xKC",FALSE,259,218,6,"Sat Jan 27 19:58:25 +0000 2018",88,NA,NA,FALSE,TRUE,93,"twaedt","anahum",TRUE,NA,NA,NA,450,"2018+AC0-08+AC0-01","MI",4,NA,"Jerry Hilliard","D",FALSE,"classic","0,0047","37,57","32,07","43,17",NA,"HilliardForCong",NA,"HilliardForCong",FALSE,FALSE
"647",168,"1,01E+18","Jennifer Nye","Nye4Congress","Manchester, CT","Endorsed Republican Candidate for Connecticut's 1st Congressional District","https://t.co/Q2kK7GT1dK",FALSE,223,198,7,"Wed Jun 13 04:15:06 +0000 2018",204,NA,NA,FALSE,TRUE,233,"aevershe","twaedt",NA,TRUE,NA,NA,174,"2018+AC0-08+AC0-01","CT",1,NA,"Jennifer Nye","R",FALSE,"classic","0,0002","31,02","25,62","36,37",NA,"Nye4Congress",NA,"Nye4Congress",FALSE,FALSE
"648",271,"319793505","Cristina McNeil","McNeil4Congress","Idaho, USA","Candidate for US House of Representatives, Idaho first Congressional District","https://t.co/VlezKgiOhf",FALSE,207,58,14,"Sat Jun 18 19:09:47 +0000 2011",29,NA,NA,TRUE,TRUE,101,"mgrunwal","twaedt",NA,TRUE,NA,NA,284,"2018+AC0-08+AC0-01","ID",1,NA,"Cristina McNeil","D",FALSE,"classic","0,0109","30,39","22,6","37,95",NA,"McNeil4Congress",NA,"McNeil4Congress",FALSE,FALSE
"650",234,"1,00E+18","Herman West","RealHermanWest","Georgia, USA","Running for US Representative for Georgia District 2, Election on November 6, 2018","https://t.co/sbW5dTPPS1",FALSE,50,0,0,"Mon May 28 15:27:41 +0000 2018",0,NA,NA,FALSE,TRUE,0,"twaedt","mkitagak",TRUE,NA,NA,NA,243,"2018+AC0-08+AC0-01","GA",2,NA,"Herman West Jr.","R",FALSE,"classic","1","35,64","30,38","40,85",NA,"RealHermanWest",NA,"RealHermanWest",FALSE,FALSE
